,CensusTract,State,County,pop_with_low_access,percent_with_low_access
16993,12099001402,Florida,Palm Beach,176.231689453125,0.07155164005405
15662,12071000301,Florida,Lee,175.080605826224,0.036999282718982
15398,12057011515,Florida,Hillsborough,174.326681643724,0.04989315444869
14116,12001001814,Florida,Alachua,174.179420975062,0.066354065133357
15341,12057010701,Florida,Hillsborough,173.781721394858,0.029972701171931
14569,12011080200,Florida,Broward,173.361121459165,0.147919045613623
14177,12005002608,Florida,Bay,173.234224022706,0.063247252290145
17426,12103020201,Florida,Pinellas,173.167833883315,0.036758190168396
16843,12095016717,Florida,Orange,172.778509919997,0.062988884403936
15983,12081002011,Florida,Manatee,172.45040172385,0.039716812925806
15042,12033001104,Florida,Escambia,172.325243890285,0.026942658519432
17217,12099007736,Florida,Palm Beach,172.294368121773,0.04985369447968
15665,12071000402,Florida,Lee,171.950521230697,0.079902658564451
14262,12009066700,Florida,Brevard,171.812285723164,0.036586943297096
15929,12081000408,Florida,Manatee,171.417513757944,0.03276328626872
16501,12086011202,Florida,Miami-Dade,170.656659245491,0.021853842905044
15447,12057012301,Florida,Hillsborough,170.404038630425,0.028410143152789
14176,12005002607,Florida,Bay,170.401663577649,0.144653364666935
17166,12099007002,Florida,Palm Beach,170.391944747418,0.046567899630341
17038,12099003902,Florida,Palm Beach,169.998842228204,0.029559875191828
16588,12086019700,Florida,Miami-Dade,169.685044830897,0.044830923337093
15409,12057011605,Florida,Hillsborough,169.545951694017,0.025125363321579
17673,12105010604,Florida,Polk,169.524765878915,0.051231419123275
15015,12031016725,Florida,Duval,169.335146766188,0.040050886179326
17226,12099007747,Florida,Palm Beach,169.267204046249,0.060625789414846
17973,12115001303,Florida,Sarasota,169.176066905463,0.053283800600146
15050,12033001700,Florida,Escambia,168.841480541974,0.060690683156713
17534,12103025119,Florida,Pinellas,168.05751562363,0.03023160921454
16779,12095014807,Florida,Orange,167.227087318897,0.026347421981865
16348,12086007704,Florida,Miami-Dade,166.853163550607,0.038410028441668
17260,12099007832,Florida,Palm Beach,166.323908856604,0.06094683358615
15922,12081000308,Florida,Manatee,166.290775299072,0.044617862972652
14545,12011070311,Florida,Broward,166.248216062784,0.02850132282921
17438,12103020800,Florida,Pinellas,166.22409799695,0.035739431949463
14670,12015010402,Florida,Charlotte,166.085867556132,0.077864916810189
15752,12071040111,Florida,Lee,165.988424064125,0.058384953944469
17551,12103025401,Florida,Pinellas,165.05117996037,0.040945467616068
14402,12011031204,Florida,Broward,164.018231216818,0.057149209483212
16056,12085000400,Florida,Martin,163.698663280811,0.02194646243207
15266,12057002600,Florida,Hillsborough,162.899817705154,0.091311557009616
16950,12099000101,Florida,Palm Beach,162.079443235415,0.024201798303034
17892,12111381401,Florida,St. Lucie,162.010061076958,0.034654558519136
16711,12095011600,Florida,Orange,161.534423351287,0.038433124756433
14538,12011070209,Florida,Broward,161.135649072442,0.032330587695113
15737,12071020400,Florida,Lee,160.704481258635,0.056014109884502
16963,12099000301,Florida,Palm Beach,160.635587090509,0.041135873774778
17238,12099007760,Florida,Palm Beach,160.254743198864,0.054048817267745
14564,12011070601,Florida,Broward,160.0319647789,0.034253417118771
15530,12057014009,Florida,Hillsborough,159.720075068005,0.084063197404214
14654,12011110343,Florida,Broward,159.514227639883,0.019055576112756
16345,12086007606,Florida,Miami-Dade,158.806083984673,0.031869573346312
15739,12071020502,Florida,Lee,158.721743594098,0.042101258247771
17223,12099007743,Florida,Palm Beach,158.609710186719,0.03186213543325
17169,12099007007,Florida,Palm Beach,158.188542023301,0.041694396948682
17413,12101033010,Florida,Pasco,158.071302909404,0.041553970270611
14940,12031013727,Florida,Duval,157.762725800275,0.020528656577785
15492,12057013412,Florida,Hillsborough,157.226096272468,0.041649297025819
17478,12103024302,Florida,Pinellas,157.181351423263,0.034836292425369
15459,12057012800,Florida,Hillsborough,157.009195992723,0.043063410859222
14239,12009065001,Florida,Brevard,156.792470302898,0.063866586681425
15712,12071010305,Florida,Lee,156.593166306614,0.043341590452979
16628,12087972000,Florida,Monroe,155.50416815374,0.037344901093598
16806,12095015702,Florida,Orange,155.261726602911,0.092915455776728
15844,12073001102,Florida,Leon,155.237460188567,0.062020559404142
16573,12086018200,Florida,Miami-Dade,154.738028317457,0.06053913470949
15814,12071060201,Florida,Lee,154.333379971794,0.205230558473131
14820,12021010905,Florida,Collier,153.97869572771,0.05048481827138
18053,12117020705,Florida,Seminole,153.871022460982,0.066409591049194
16903,12095018400,Florida,Orange,153.034102112054,0.066681525974752
16640,12089050202,Florida,Nassau,152.395855099835,0.024497002909474
17131,12099005953,Florida,Palm Beach,152.237927168607,0.034280100690972
15387,12057011415,Florida,Hillsborough,151.893799398094,0.029482492119195
17915,12111382110,Florida,St. Lucie,151.252193646505,0.023237393400907
14934,12031013504,Florida,Duval,151.035185739398,0.026189558824241
16455,12086009906,Florida,Miami-Dade,150.88385765627,0.02720588850636
15931,12081000503,Florida,Manatee,150.86189535694,0.04065262607301
15311,12057006802,Florida,Hillsborough,150.34536830266,0.049423197995615
18055,12117020805,Florida,Seminole,150.285599671304,0.020872999954348
17484,12103024411,Florida,Pinellas,150.108353223593,0.035444711504981
17649,12103027901,Florida,Pinellas,150.005252613686,0.066996539800664
14750,12019030904,Florida,Clay,149.964929871261,0.020676262218566
18206,12127082604,Florida,Volusia,149.963931858539,0.058556787137267
17608,12103027105,Florida,Pinellas,149.77727516368,0.040844634623311
15474,12057013310,Florida,Hillsborough,148.309065431356,0.053969820025967
14462,12011050310,Florida,Broward,148.242584735155,0.027734814730618
14493,12011060124,Florida,Broward,148.171342372894,0.026673508978019
16945,12097043400,Florida,Osceola,148.107045391108,0.032099489681645
15092,12033003609,Florida,Escambia,147.58913090825,0.039964562932101
15799,12071050305,Florida,Lee,147.565001124631,0.044907182326425
15749,12071040108,Florida,Lee,147.205019494758,0.04204656369459
16058,12085000502,Florida,Martin,147.147420187233,0.073647357451068
17758,12105013103,Florida,Polk,147.071621632785,0.142787982167753
16502,12086011300,Florida,Miami-Dade,146.864305496215,0.016696715040497
16031,12083002001,Florida,Marion,146.656136602163,0.063763537653114
16802,12095015501,Florida,Orange,145.799597443416,0.028228382854485
17358,12101031706,Florida,Pasco,145.574103579041,0.044436539554042
17972,12115001302,Florida,Sarasota,145.429978046566,0.037270624819725
17186,12099007420,Florida,Palm Beach,144.428628802299,0.046469957787098
15872,12073002403,Florida,Leon,144.19051750889,0.053882854076566
18091,12117021604,Florida,Seminole,144.168579561635,0.035773841082292
15681,12071001501,Florida,Lee,144.103895724751,0.058698124531467
15282,12057004200,Florida,Hillsborough,143.460807737195,0.135981808281702
15879,12073002415,Florida,Leon,143.218546769348,0.033129434829829
15800,12071050306,Florida,Lee,143.116294042672,0.075443486580218
14824,12021011103,Florida,Collier,142.67002124153,0.064121357861362
17171,12099007009,Florida,Palm Beach,142.66890498111,0.043259219218044
15083,12033003400,Florida,Escambia,142.638048122636,0.027499141724048
15037,12033000900,Florida,Escambia,142.422448616009,0.05667427322563
17471,12103024001,Florida,Pinellas,142.101245738804,0.044117120688856
17353,12101031605,Florida,Pasco,141.457146847562,0.045957487604796
15326,12057010205,Florida,Hillsborough,141.1480496258,0.018482132987534
14925,12031013000,Florida,Duval,140.669095910263,0.0539996529406
17622,12103027315,Florida,Pinellas,140.323149383068,0.027731847704164
17611,12103027204,Florida,Pinellas,139.787874071029,0.033691943617987
14319,12011010601,Florida,Broward,138.935882819816,0.016869339827564
15892,12073002605,Florida,Leon,138.890413770519,0.032928026024305
15779,12071040304,Florida,Lee,138.085258107632,0.035189923065146
17600,12103026908,Florida,Pinellas,138.072907879948,0.034630776995222
17901,12111381802,Florida,St. Lucie,137.872485103085,0.033967106455552
17094,12099005810,Florida,Palm Beach,137.638767957687,0.077894039591221
16358,12086008101,Florida,Miami-Dade,137.425752955619,0.036754681186312
16476,12086010400,Florida,Miami-Dade,137.338946995482,0.04302598590084
17966,12115001102,Florida,Sarasota,136.846056610345,0.028088271061237
15731,12071010803,Florida,Lee,136.368668183684,0.066294928626001
15433,12057012002,Florida,Hillsborough,136.360110891982,0.037338475052569
15855,12073001901,Florida,Leon,136.34684712626,0.044924826071255
17981,12115001506,Florida,Sarasota,136.166723757982,0.024220335069011
16245,12086003919,Florida,Miami-Dade,135.52037525177,0.045309386576988
15395,12057011510,Florida,Hillsborough,135.519639390287,0.040369270000086
14390,12011030705,Florida,Broward,135.481804847717,0.039167911202
18052,12117020704,Florida,Seminole,135.352339074946,0.02293718676071
17871,12109021403,Florida,St. Johns,134.885438606608,0.069852635218337
14198,12009061100,Florida,Brevard,134.654297309927,0.022506150310869
14236,12009064800,Florida,Brevard,134.048297584755,0.047233367718378
15313,12057007001,Florida,Hillsborough,133.922187818214,0.038362127705017
16958,12099000210,Florida,Palm Beach,133.608673851587,0.032249257507021
15472,12057013305,Florida,Hillsborough,133.522999950218,0.03009986473179
15758,12071040117,Florida,Lee,133.120901320915,0.04141907321746
14685,12015020502,Florida,Charlotte,132.879451895132,0.089601788196313
17963,12115000900,Florida,Sarasota,132.872725975375,0.056686316542396
17378,12101032012,Florida,Pasco,132.730562191187,0.04060280275044
17319,12101031008,Florida,Pasco,132.390548253431,0.048906741135365
17703,12105011901,Florida,Polk,132.235741794109,0.031026687422363
18010,12115002304,Florida,Sarasota,132.116506119782,0.058303842065217
17326,12101031101,Florida,Pasco,131.986703615461,0.032678064772335
14436,12011042100,Florida,Broward,131.948663123883,0.049179524086427
16054,12085000200,Florida,Martin,131.013956466689,0.040586727529953
16814,12095016200,Florida,Orange,130.929438703693,0.020654588847404
18269,12127091028,Florida,Volusia,130.428479082882,0.029914788780478
17323,12101031012,Florida,Pasco,130.142601337283,0.028409212254373
16073,12085001301,Florida,Martin,129.017993335844,0.0228877050445
15887,12073002511,Florida,Leon,128.987191062988,0.099835287200455
17397,12101032601,Florida,Pasco,127.948823943734,0.036915413717177
15304,12057006300,Florida,Hillsborough,127.214969661086,0.034078481023597
18139,12119911302,Florida,Sumter,126.887931423727,0.11052955698931
17037,12099003901,Florida,Palm Beach,126.842972605714,0.030417979042138
14341,12011020207,Florida,Broward,126.795406624674,0.02244961165451
14871,12031002101,Florida,Duval,126.065803855657,0.043069970569066
15406,12057011523,Florida,Hillsborough,125.875517232343,0.070875854297491
18101,12117021704,Florida,Seminole,124.911926269531,0.028165034108124
18251,12127090903,Florida,Volusia,124.751934993895,0.029569076794002
17222,12099007742,Florida,Palm Beach,124.399324297904,0.026891336856443
16684,12091023303,Florida,Okaloosa,123.258373289369,0.113081076412265
17082,12099005405,Florida,Palm Beach,122.978981673717,0.124221193609816
14779,12021010208,Florida,Collier,122.88282698096,0.037180885622076
15973,12081001910,Florida,Manatee,122.717613251879,0.031249710530145
17032,12099003509,Florida,Palm Beach,122.454273750539,0.050289229466341
17535,12103025120,Florida,Pinellas,122.227846093475,0.034056240204368
14242,12009065121,Florida,Brevard,121.171741008758,0.019350325935605
16496,12086011008,Florida,Miami-Dade,120.694051176309,0.034425000335513
14945,12031013905,Florida,Duval,120.513027541339,0.02899735985114
18125,12117022209,Florida,Seminole,120.321462194842,0.031122985565143
17576,12103026200,Florida,Pinellas,120.113341808319,0.059757881496676
17476,12103024200,Florida,Pinellas,118.93565179751,0.023334442181187
15672,12071000900,Florida,Lee,118.704831135226,0.042213666833295
14972,12031014409,Florida,Duval,117.911604896333,0.012007291740971
17849,12109020711,Florida,St. Johns,117.526470040553,0.024083293041097
16735,12095013403,Florida,Orange,116.390534579753,0.034333491026476
14234,12009064602,Florida,Brevard,115.740365490317,0.057353996774191
18104,12117021707,Florida,Seminole,115.162255765637,0.017843547531087
14085,12001000600,Florida,Alachua,115.111419327557,0.026462395247714
17695,12105011732,Florida,Polk,115.076395928859,0.040377682782056
15235,12057000101,Florida,Hillsborough,114.598372459411,0.026601293514255
16889,12095017702,Florida,Orange,114.570717955939,0.049987224239066
14386,12011030600,Florida,Broward,114.508110046386,0.01317093513301
14875,12031002400,Florida,Duval,114.240757516585,0.060960916497644
16589,12086019800,Florida,Miami-Dade,114.23378111706,0.015070419672435
15962,12081001502,Florida,Manatee,114.209887847304,0.019165948623478
14861,12031000600,Florida,Duval,114.189929940039,0.023515224452232
15967,12081001704,Florida,Manatee,114.18938277103,0.150645623708483
14253,12009066101,Florida,Brevard,112.987278493121,0.027918774028446
17211,12099007730,Florida,Palm Beach,112.135231627617,0.017270172744127
14318,12011010504,Florida,Broward,111.702188362367,0.019738856399075
16347,12086007702,Florida,Miami-Dade,111.663953014984,0.018118441183674
14766,12021000401,Florida,Collier,110.975422501564,0.039976737212379
14952,12031014203,Florida,Duval,110.110751956701,0.026430809399112
17450,12103022402,Florida,Pinellas,109.598564059735,0.021836733225689
16360,12086008202,Florida,Miami-Dade,108.795806910977,0.025599013390818
14850,12027010302,Florida,DeSoto,108.49868504358,0.047009828875035
16618,12087971200,Florida,Monroe,107.615696848297,0.044598299564151
18100,12117021616,Florida,Seminole,107.23785274825,0.029412466469624
17202,12099007618,Florida,Palm Beach,106.667157452146,0.022278019517992
15008,12031016500,Florida,Duval,106.343009746749,0.020749855560341
14324,12011010607,Florida,Broward,106.19527054578,0.010834041067719
16966,12099000405,Florida,Palm Beach,104.060581684112,0.035649394204903
17203,12099007705,Florida,Palm Beach,103.257088386453,0.023038172330757
16509,12086011800,Florida,Miami-Dade,103.093299806118,0.02791586780561
16867,12095017008,Florida,Orange,102.79232174158,0.012597098252645
17208,12099007723,Florida,Palm Beach,102.509789171293,0.038378805380492
17126,12099005947,Florida,Palm Beach,102.423489429987,0.023246366189285
14529,12011061001,Florida,Broward,102.104929897817,0.016559346399257
14170,12005002500,Florida,Bay,101.826838726177,0.034435860238816
17085,12099005411,Florida,Palm Beach,101.298588856006,0.029524508556108
15577,12061050703,Florida,Indian River,100.974561650662,0.011538631202224
16555,12086016400,Florida,Miami-Dade,100.506779746152,0.016075940458438
16608,12087970300,Florida,Monroe,100.105308808047,0.043242034042353
17117,12099005937,Florida,Palm Beach,99.895660406677,0.055932620608442
14781,12021010210,Florida,Collier,99.809910910204,0.030607148393194
17621,12103027314,Florida,Pinellas,99.3109703613445,0.031517286690366
15377,12057011303,Florida,Hillsborough,99.1498501300811,0.033305290604663
18024,12115002604,Florida,Sarasota,99.0778728052973,0.036983155209144
15390,12057011418,Florida,Hillsborough,98.781418742612,0.026561284953647
17075,12099005000,Florida,Palm Beach,98.6224798858165,0.020151712277445
17000,12099001802,Florida,Palm Beach,98.3976792097091,0.025101448777987
14467,12011050501,Florida,Broward,98.3962011188268,0.027211338804985
17637,12103027403,Florida,Pinellas,98.2764925733208,0.062516852782011
14549,12011070315,Florida,Broward,98.1727233186538,0.019047870259731
15043,12033001201,Florida,Escambia,97.0556588768959,0.022199373027652
16808,12095015802,Florida,Orange,97.0342735787853,0.038067584770022
17294,12101030302,Florida,Pasco,96.9819059371948,0.038792762374878
17797,12105015000,Florida,Polk,96.8140677428164,0.019304898852007
17290,12101030203,Florida,Pasco,96.424046335509,0.064844684825494
14775,12021010108,Florida,Collier,96.3362614368088,0.037397617017395
17843,12109020704,Florida,St. Johns,96.1534248388197,0.029613004262033
17643,12103027606,Florida,Pinellas,96.0229696296155,0.059127444353212
18020,12115002511,Florida,Sarasota,95.8941687457263,0.036447802639957
15981,12081002008,Florida,Manatee,95.7241512313485,0.017490252371889
15832,12073000400,Florida,Leon,95.2919019609689,0.039821104037179
18207,12127082605,Florida,Volusia,95.185902301222,0.02826184747661
16896,12095017808,Florida,Orange,95.0674771852791,0.026385644514371
15287,12057004700,Florida,Hillsborough,94.8254244178533,0.042238496399935
17155,12099006605,Florida,Palm Beach,94.7164015807211,0.020568165381264
17736,12105012406,Florida,Polk,94.6202588900923,0.02426782736345
14530,12011061002,Florida,Broward,94.1066933944821,0.011992697004522
17959,12115000602,Florida,Sarasota,93.8643239736557,0.025184954111526
16165,12086000901,Florida,Miami-Dade,93.6773842573165,0.011386578857095
14090,12001000901,Florida,Alachua,93.5298919677734,0.032509521017648
17266,12099007838,Florida,Palm Beach,93.2513522915542,0.012953375787131
16419,12086009039,Florida,Miami-Dade,93.0801181793212,0.020506745578172
14737,12019030301,Florida,Clay,92.0814844416454,0.012082598667058
17170,12099007008,Florida,Palm Beach,91.7735245671265,0.020530989836046
14761,12021000101,Florida,Collier,91.6228178156306,0.058883559007475
16420,12086009040,Florida,Miami-Dade,91.4209138536825,0.761840948780688
18042,12117020201,Florida,Seminole,91.2069279551506,0.042920907273012
17527,12103025110,Florida,Pinellas,90.228381037712,0.015978108914063
16350,12086007801,Florida,Miami-Dade,90.140660850564,0.10808232715895
14868,12031001400,Florida,Duval,89.88742159307,0.016655071631104
17175,12099007201,Florida,Palm Beach,89.8026977707631,0.017326393550215
15269,12057002900,Florida,Hillsborough,89.5981218041124,0.046617128930339
16454,12086009905,Florida,Miami-Dade,89.5556252682581,0.016951661038853
14235,12009064700,Florida,Brevard,89.443985722959,0.021630951807245
15171,12053040501,Florida,Hernando,89.1105125000467,0.023592934207055
14196,12009061001,Florida,Brevard,88.9411530494689,0.020296931321193
15292,12057005102,Florida,Hillsborough,88.9147709161043,0.025166932045317
15445,12057012212,Florida,Hillsborough,88.4021236896514,0.019618758031436
15617,12069030209,Florida,Lake,88.319284632802,0.035829324394646
14099,12001001515,Florida,Alachua,88.2429052442312,0.013911856415613
16983,12099000904,Florida,Palm Beach,88.2094168812036,0.023801785450945
14094,12001001201,Florida,Alachua,87.3344007730484,0.030053131718186
16797,12095015106,Florida,Orange,86.6837606430053,0.012243469017374
17110,12099005926,Florida,Palm Beach,86.3987873196601,0.019221087279124
17114,12099005934,Florida,Palm Beach,85.9771057665348,0.038127319630392
15523,12057013921,Florida,Hillsborough,85.6634582452825,0.044779643620116
16728,12095012701,Florida,Orange,85.6016183570027,0.018349757418436
16367,12086008305,Florida,Miami-Dade,85.277953329758,0.016639600649709
14633,12011110321,Florida,Broward,85.1644686907529,0.016184809709379
16550,12086015900,Florida,Miami-Dade,84.5186775680631,0.022526299991488
15692,12071001903,Florida,Lee,84.286243932438,0.027250644659695
14535,12011070205,Florida,Broward,84.2579178773121,0.015664234593291
18090,12117021506,Florida,Seminole,83.0844610362546,0.025002847137001
14163,12005001700,Florida,Bay,83.0063548088073,0.027082008094228
14550,12011070316,Florida,Broward,82.5839172778651,0.015620184845445
16363,12086008207,Florida,Miami-Dade,82.2907740650776,0.020139690177454
14615,12011100501,Florida,Broward,81.9211545884609,0.087522601056048
17084,12099005409,Florida,Palm Beach,81.718713030219,0.086383417579513
15087,12033003507,Florida,Escambia,80.836291745305,0.015163438706679
17492,12103024511,Florida,Pinellas,80.83529096446,0.010360842215388
18176,12127081102,Florida,Volusia,80.0860135816037,0.041473854780737
15488,12057013407,Florida,Hillsborough,79.9745389626477,0.011849835377485
17602,12103026910,Florida,Pinellas,79.8291608095169,0.015754718928265
17063,12099004810,Florida,Palm Beach,79.7298692464828,0.018383645203247
17615,12103027208,Florida,Pinellas,79.7084148526191,0.012202757938245
18079,12117021318,Florida,Seminole,79.6572095677256,0.010581457168933
15444,12057012211,Florida,Hillsborough,79.4490787219256,0.029556948929288
17258,12099007830,Florida,Palm Beach,79.4361603842116,0.022164107250059
15413,12057011610,Florida,Hillsborough,79.0407485961914,0.01537159638199
17436,12103020600,Florida,Pinellas,79.0205409526824,0.020178891969531
15839,12073000904,Florida,Leon,79.0191626548767,0.023851241368813
16729,12095012800,Florida,Orange,78.431738756597,0.021266740443763
16477,12086010500,Florida,Miami-Dade,78.1535268127918,0.008798100508026
15388,12057011416,Florida,Hillsborough,78.1125860214233,0.011732139684804
14858,12031000100,Florida,Duval,77.8373546674847,0.014196125235726
16545,12086015400,Florida,Miami-Dade,77.7203375780954,0.012953389596349
16681,12091022900,Florida,Okaloosa,77.4732112288475,0.018592083328257
14778,12021010205,Florida,Collier,77.2124859406612,0.030172913614952
15888,12073002512,Florida,Leon,75.6190457523625,0.022599834355159
16710,12095011300,Florida,Orange,75.5751609206199,0.016273721128471
17409,12101033006,Florida,Pasco,75.3756898273713,0.038793458480376
18031,12115002715,Florida,Sarasota,75.3428807478394,0.01144680655543
17987,12115001704,Florida,Sarasota,75.1793265342712,0.025236430525099
15537,12057014016,Florida,Hillsborough,74.8475263067521,0.086229869016996
15010,12031016603,Florida,Duval,74.3248193711042,0.022386993786477
14571,12011080403,Florida,Broward,74.1828577071428,0.011439145367331
14572,12011080405,Florida,Broward,74.0482230186462,0.027084207395262
15671,12071000800,Florida,Lee,73.8242361992597,0.054603724999452
15944,12081000809,Florida,Manatee,73.7558822780847,0.014825302970469
16676,12091022400,Florida,Okaloosa,73.677480995655,0.019574251061545
17586,12103026809,Florida,Pinellas,73.3876577783375,0.025341042050531
15710,12071010303,Florida,Lee,73.2874462604522,0.013872316157572
18241,12127090400,Florida,Volusia,73.1678726117825,0.013529562243303
14216,12009063104,Florida,Brevard,72.81016010046,0.020922459798983
17844,12109020705,Florida,St. Johns,72.7676096878494,0.012413444163741
17118,12099005938,Florida,Palm Beach,72.6933518461883,0.018173337961547
17539,12103025203,Florida,Pinellas,72.6406034427927,0.012834028876819
16977,12099000703,Florida,Palm Beach,72.3534847591072,0.018537915644147
15759,12071040118,Florida,Lee,72.3322472222907,0.065756588383901
16971,12099000505,Florida,Palm Beach,71.912950515747,0.028525565456465
15811,12071050602,Florida,Lee,71.6923519037663,0.013845568154455
15064,12033002701,Florida,Escambia,71.6740395538508,0.024503945146616
16235,12086003906,Florida,Miami-Dade,71.2288090626394,0.026390814769411
18108,12117021805,Florida,Seminole,71.2236887961626,0.045049771534575
15833,12073000500,Florida,Leon,71.1802620887756,0.029256170196784
16784,12095014812,Florida,Orange,70.9790665805339,0.014778069244334
17545,12103025303,Florida,Pinellas,70.2303016483783,0.015148900269279
15494,12057013414,Florida,Hillsborough,69.4240208363063,0.011341940995966
16672,12091022001,Florida,Okaloosa,69.4214816093444,0.017673493281401
15584,12061050807,Florida,Indian River,69.4057812672108,0.014903539030966
15852,12073001700,Florida,Leon,69.0727253296063,0.009501062631308
18198,12127082415,Florida,Volusia,68.9407170191407,0.02787736232072
18265,12127091024,Florida,Volusia,68.769573852609,0.009740732840313
16065,12085000800,Florida,Martin,68.3378767650574,0.032728868182499
17195,12099007610,Florida,Palm Beach,67.6850416754605,0.014987830309004
18119,12117022106,Florida,Seminole,67.1888497248291,0.008276527435924
17999,12115002005,Florida,Sarasota,67.0848636254668,0.014117185106369
14833,12021011400,Florida,Collier,66.9462088853397,0.01437539379114
14651,12011110340,Florida,Broward,66.5499266982078,0.010387065194039
15491,12057013411,Florida,Hillsborough,66.1873798370361,0.035056874913684
16089,12086000109,Florida,Miami-Dade,65.9159523248672,0.016132146922386
16789,12095014909,Florida,Orange,65.7959817049559,0.023439964982172
17225,12099007746,Florida,Palm Beach,65.6555986404418,0.06241026486734
17357,12101031705,Florida,Pasco,65.0687444210052,0.015076168772244
17530,12103025113,Florida,Pinellas,64.921953856945,0.022511079700744
15935,12081000604,Florida,Manatee,64.3442068099975,0.019345822853276
17982,12115001507,Florida,Sarasota,64.2952381471404,0.010667867620232
14456,12011050208,Florida,Broward,64.280054539442,0.022226851500499
17213,12099007732,Florida,Palm Beach,64.2057446539402,0.011566518582947
14640,12011110328,Florida,Broward,64.1920129209756,0.0116353113868
14089,12001000809,Florida,Alachua,64.1893870830535,0.047059667949453
14741,12019030500,Florida,Clay,63.8535382896661,0.023817060160263
14906,12031011600,Florida,Duval,63.7720434376969,0.016564167126675
15812,12071060101,Florida,Lee,63.480288357372,0.067748440082574
17575,12103026102,Florida,Pinellas,62.9930476117879,0.043503485919743
14923,12031012800,Florida,Duval,62.571922302246,0.009035656650144
17201,12099007617,Florida,Palm Beach,62.4678466171026,0.034266509389524
15810,12071050601,Florida,Lee,62.2762874644249,0.021556347339711
18088,12117021504,Florida,Seminole,62.1489164468894,0.021031782215529
14558,12011070402,Florida,Broward,62.0411006473004,0.019148487854105
15926,12081000405,Florida,Manatee,61.6462916620075,0.024385400182756
17235,12099007757,Florida,Palm Beach,60.6094648241996,0.015129671698502
16344,12086007605,Florida,Miami-Dade,60.2747674663382,0.015522731770883
16866,12095017006,Florida,Orange,60.1022151559591,0.015074546063697
14919,12031012602,Florida,Duval,59.2217943053692,0.010308406319472
16759,12095014200,Florida,Orange,59.0933113098144,0.005885201803587
16466,12086010193,Florida,Miami-Dade,59.0454942174255,0.028621179940584
16515,12086012400,Florida,Miami-Dade,58.6636603172373,0.006158914469001
14533,12011070102,Florida,Broward,58.6590889692306,0.049005086858171
17165,12099006912,Florida,Palm Beach,58.3010011315345,0.016136452015371
17230,12099007751,Florida,Palm Beach,58.1254229396581,0.017201960029493
14996,12031015801,Florida,Duval,58.0165746212005,0.008932498017121
17020,12099002700,Florida,Palm Beach,57.7426651716232,0.010533138484426
14642,12011110331,Florida,Broward,57.5039694458246,0.005599218057042
17152,12099006602,Florida,Palm Beach,57.4181028828024,0.01635377467468
16821,12095016409,Florida,Orange,56.8818730711936,0.017107330246976
14243,12009065122,Florida,Brevard,56.6314674019813,0.008250505157631
14982,12031014702,Florida,Duval,56.389005601406,0.019371008451187
14104,12001001521,Florida,Alachua,56.2730407714843,0.013658505041622
17490,12103024509,Florida,Pinellas,56.0144267155046,0.016306965564921
14777,12021010110,Florida,Collier,55.9879236221313,0.013136537687032
14220,12009064102,Florida,Brevard,55.4126796305645,0.010332403436615
17344,12101031504,Florida,Pasco,55.2429477870464,0.027928689477779
17433,12103020302,Florida,Pinellas,54.9887290596961,0.015257693967729
14269,12009068300,Florida,Brevard,54.7356269359588,0.020851667404175
17994,12115001905,Florida,Sarasota,54.6327548731351,0.040319376290137
16836,12095016709,Florida,Orange,54.2375555485486,0.00813766774922
15367,12057011103,Florida,Hillsborough,54.162627339363,0.015222773282564
17240,12099007763,Florida,Palm Beach,53.8517862558364,0.008128571510315
16683,12091023200,Florida,Okaloosa,53.6414027272257,0.039616988720255
17655,12103028102,Florida,Pinellas,53.4355372600257,0.015254221313167
16688,12091023307,Florida,Okaloosa,53.1271310434676,0.024437502779884
16366,12086008304,Florida,Miami-Dade,52.6847010850906,0.006953240211837
16587,12086019600,Florida,Miami-Dade,52.5482136581995,0.009490376315369
15754,12071040113,Florida,Lee,52.0770870237756,0.034397019170261
16480,12086010608,Florida,Miami-Dade,51.9312951564788,0.009796509178736
16906,12095018800,Florida,Orange,51.8970113098621,0.019740209703257
18181,12127081700,Florida,Volusia,51.0930181443691,0.007450133879319
17572,12103026001,Florida,Pinellas,51.0303139686584,0.017602729896053
14819,12021010904,Florida,Collier,50.9260450256988,0.025198438904354
15370,12057011108,Florida,Hillsborough,50.8754762411117,0.035232324266698
14490,12011060121,Florida,Broward,50.8486946402117,0.0092435365643
16531,12086014000,Florida,Miami-Dade,50.5189257475722,0.397786816910017
17379,12101032013,Florida,Pasco,50.4415794047527,0.009802094715265
14401,12011031203,Florida,Broward,49.8590202331542,0.038710419435679
15816,12071060203,Florida,Lee,49.1093232370913,0.033682663399925
15407,12057011524,Florida,Hillsborough,48.8973483530726,0.010140470417477
17212,12099007731,Florida,Palm Beach,48.7713634781539,0.010821247720913
14427,12011041300,Florida,Broward,48.717029094696,0.007048181292635
17541,12103025205,Florida,Pinellas,48.6203299763146,0.012253107352902
15036,12033000800,Florida,Escambia,48.5240483731031,0.01011339065717
17124,12099005945,Florida,Palm Beach,48.3150817155838,0.010350274574889
15927,12081000406,Florida,Manatee,48.1168256625533,0.012243467089708
17360,12101031708,Florida,Pasco,48.0625489549711,0.009385383510051
16756,12095013900,Florida,Orange,47.8628758788108,0.01220680333558
15044,12033001202,Florida,Escambia,47.6714677810668,0.012395077426174
15663,12071000302,Florida,Lee,47.3823947235941,0.009869276134887
